track_uri,album_name,album_uri,artist_name,artist_uri,duration_ms,pid,track_name
spotify:track:0uRlP6bHbSgBGklmaCMqG7,Crickets,spotify:album:4maav8jTujRDfFU7AGG7xo,Joe Nichols,spotify:artist:4aJTB79uwT4sP0Nb8QGWHc,230706,1328,Yeah
spotify:track:7vWGeYZJUzBXKGPro05UXS,Montevallo,spotify:album:1M0vpI6KG4y0RwRuQ8SQxT,Sam Hunt,spotify:artist:2kucQ9jQwuD8jWdtR9Ef38,243706,1328,Take Your Time
spotify:track:4f3ocvNFdJMmGP04kskM2J,"Old Boots, New Dirt",spotify:album:2RIu1R2av2tWEu2MloUE6u,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,219146,1328,Burnin' It Down
spotify:track:3un2KQUaQ2brEpd8dK93wI,Bring You Back,spotify:album:7weU5IWFfeueNG5V68CTTT,Brett Eldredge,spotify:artist:0qSX3s5pJnAlSsgsCne8Cz,179293,1328,Beat Of The Music
spotify:track:6GBUsjHfZuweYf5lQEz6mP,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,234760,1328,Crash My Party
spotify:track:6s9ICeczYOfbHHIaSMq9jd,Here's To The Good Times,spotify:album:5MH765pytbQasmDxXArTah,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,222013,1328,Get Your Shine On
spotify:track:4PJXT82AZtlDW4Q71b43oz,I'm A Fire,spotify:album:53ljIT3F5IV2YP0fVdlSGo,David Nail,spotify:artist:4DZGvSv2oMkBUnPz67E6z6,236800,1328,Whatever She's Got
spotify:track:2Fk0WwAqTBesLtKg97nojy,Tangled Up,spotify:album:4ykbJPI8MPscFzROE8dqLy,Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,190733,1328,Crash And Burn
spotify:track:2QVzUws1l5mzZ4v46tGHrC,Bronco,spotify:album:40hl9x5G7YelVvXQGroLa2,Canaan Smith,spotify:artist:0q2lY1ZzFckzciuoMtUvck,203052,1328,Love You Like That
spotify:track:7vvqXzT1P7XlRZNWOHYgLk,Shock 'N Y'all,spotify:album:0WXxWGIVkfVapNgmCIJBb7,Toby Keith,spotify:artist:2bA6fzP0lMAQ4kz6CF61w8,335333,1328,I Love This Bar
spotify:track:6s3dgEQgen7G85NtYUTEbD,Set You Free,spotify:album:6PcLI5dTPttZi5OrhqcBSA,Gary Allan,spotify:artist:37W8SKV5Vc8lcGtdyWCA5m,225640,1328,Every Storm (Runs Out Of Rain)
spotify:track:5BtS8w1kkjLV1BbvB0t12u,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,227986,1328,Hope You Get Lonely Tonight
spotify:track:5kjyiH6but1t2UDXq15aeS,The Foundation,spotify:album:0Im5nUhAuNDSYVjfPh7RyS,Zac Brown Band,spotify:artist:6yJCxee7QumYr820xdIsjo,262773,1328,Toes
spotify:track:2qYsSHsYkihWx043HVJQRV,My Kinda Party,spotify:album:6gYk1JlSSmlUZGs1Lef1BI,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,229400,1328,Dirt Road Anthem
spotify:track:5g15o2Sm55Hn9ShK5yEXgp,Kill The Lights,spotify:album:0WtCqmpVN7rRGfDMSWSXBA,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,190586,1328,Kick The Dust Up
spotify:track:5Kb5utdaR6qXYZ9WpgoKWm,I Don't Dance,spotify:album:1Ug5qpIXouUHY5hpFj6575,Lee Brice,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,207346,1328,Drinking class
spotify:track:53Dj5PCDhb22qWqmre3YQs,A.M.,spotify:album:3cyLH6iUGPjEsZIUFnJfd3,Chris Young,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,188706,1328,Aw Naw
spotify:track:3IvcWWehbBcBR4YZxlGM9R,All I Want,spotify:album:6l9E1hjtJqivhVIageAWM8,Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,205706,1328,"I Like It, I Love It"
spotify:track:6s9m5J92By7jii22Q2XtY2,Platinum,spotify:album:4ZnIw6llQFlXcFgjMNtrTw,Miranda Lambert,spotify:artist:66lH4jAE7pqPlOlzUKbwA0,169586,1328,Somethin' Bad - (Duet with Carrie Underwood)
spotify:track:2usybbJIyVPm1aeGK2bitr,My Kinda Party,spotify:album:1vwqf42OUqrGJtLFqixZUB,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,256440,1328,Don't You Wanna Stay
spotify:track:16PNN9wK1LbedzcTp7y8y0,Suffer in Peace,spotify:album:2aUyGuWWZhUTBoBb3l2ym5,Tyler Farr,spotify:artist:3vHV92ecrylnUHDM4d2MtC,196000,1328,A Guy Walks into a Bar
spotify:track:3YimpODfNhxj3rN81v4WvE,Fuse,spotify:album:6LJH0InZpmgymwZ3hpsUYD,Keith Urban,spotify:artist:0u2FHSq3ln94y5Q57xazwf,184946,1328,Raise 'Em Up
spotify:track:3pkzJjJXfdDjhpXx639MIH,Hemingway's Whiskey,spotify:album:0EJVUQGqNRxYBBCS0OLqY7,Kenny Chesney,spotify:artist:3grHWM9bx2E9vwJCdlRv9O,243520,1328,Somewhere With You
spotify:track:0IjDzVe0oK7aYP7c05gJaI,Southern Style,spotify:album:3BPFGj3IQg8p2RxtUoh8Zv,Darius Rucker,spotify:artist:7FY5V3XMwlNBPitEjXowHQ,204293,1328,Homegrown Honey
spotify:track:4iLPK8QnOvqm0Azbsk2GDn,Summer Forever,spotify:album:3OkqAak6KhIQExElXif7UW,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,188999,1328,Don't It
spotify:track:5pD1qwHvnKFcQ2qjwsoKYF,Pain Killer,spotify:album:5qCluq1Q0C0nnywyrLykkN,Little Big Town,spotify:artist:3CygdxquGHurS7f9LjNLkv,178840,1328,Day Drinking
spotify:track:0Utg7sirTPqrs6Cx0FbriQ,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,196746,1328,Chillin' It
spotify:track:2WKCH4ISejDV9ad7iPp5XU,Home,spotify:album:4WYx3Z81yhA09dBIAktauv,Dierks Bentley,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,182893,1328,5-1-5-0
spotify:track:5aj0xPGiEUN3aI2oOYu14S,I Don't Dance,spotify:album:2XIhZ9IjqoIN5V6dfKHzCn,Lee Brice,spotify:artist:5Zq7R5qmi58ByYyBQTlNuk,221173,1328,I Don't Dance
spotify:track:3duP6mBVDsHM8ioN7o7dAK,The Road To Here,spotify:album:54vjTimZqQsDgXYVJFDJqm,Little Big Town,spotify:artist:3CygdxquGHurS7f9LjNLkv,272346,1328,Boondocks
spotify:track:5CdOqNxkQ7054Rp86f5OWi,Deep South,spotify:album:4VRIpRxvAMvewEHzy2GCtc,Josh Turner,spotify:artist:7vCtweS8UVAXTyau2j0rDT,260853,1328,Lay Low
spotify:track:0H04yVa3DJxoXbLBpAb7iV,I'm Comin' Over,spotify:album:7IOSachS7KZNuqRZrPcdD0,Chris Young,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,197280,1328,I'm Comin' Over
spotify:track:10RQKVSr4rS0coExTmi4dF,Greatest Hits: Decade #1,spotify:album:3TqvvuCMcTpSjFvAToQT8A,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,238173,1328,Something in the Water
spotify:track:4CcrLWFQY4dRGMbUR59cSp,We Are Tonight,spotify:album:1UrEMAvTDJdsJsZdsBux4h,Billy Currington,spotify:artist:1By9QBFnjZAoI83BZppHlt,200533,1328,Hey Girl
spotify:track:2TR7A4ulH9R1PNwMyd8o8U,Here's To The Good Times...This Is How We Roll,spotify:album:0uqAyKT7oMZDFMyteJOJWI,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,220906,1328,This Is How We Roll
spotify:track:27aDju7VAODvQYHWrrv6o9,How Country Feels,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,Randy Houser,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,206800,1328,Goodnight Kiss
spotify:track:5CXnIPD6rTjszYYQm6fY2P,Anything Goes,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,230586,1328,Dirt
spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,Cole Swindell,spotify:album:2mlPEYhK1KwDD45CCCWxaH,Cole Swindell,spotify:artist:1mfDfLsMxYcOOZkzBxvSVW,191906,1328,Ain't Worth The Whiskey
spotify:track:1TKlBK9cSrM5u4CiL4SETS,The Outsiders,spotify:album:7Ad3sRoSJmRcjtd5Ce27Oj,Eric Church,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,262280,1328,Talladega
spotify:track:0H9Q7Vzu8nYRDBZYKbtU8d,Anything Goes,spotify:album:5NG7WZaCZZ12M5LJm0JcVc,Florida Georgia Line,spotify:artist:3b8QkneNDz4JHKKKlLgYZg,193640,1328,Sippin’ On Fire
spotify:track:4cDWuDOQPJsnS88XKrkAFy,Wide Open,spotify:album:4Bhif8EJKTZaDF9hTqNysh,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,220573,1328,She's Country
spotify:track:1YhFtqwcN138S6ng3MT1nN,Doin' My Thing,spotify:album:13pqUKo7eRvMKFGpfCGyEF,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,176160,1328,Rain Is a Good Thing
spotify:track:4wFUdSCer8bdQsrp1M90sa,Two Lanes Of Freedom,spotify:album:1O3BsjGx9plSOJ036ZY4Fl,Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,276880,1328,Highway Don't Care
spotify:track:7nDoBWDvf02SyD8kEQuuPO,Just As I Am,spotify:album:2TRJMLAU1nVzGA7Zpvkl7L,Brantley Gilbert,spotify:artist:5q8HGNo0BjLWaTAhRtbwxa,221226,1328,Bottoms Up
spotify:track:6XD3HMATLswheYevIfKkSi,All Over The Road,spotify:album:48vOVvwuTXRNdiaW8NpAJ3,Easton Corbin,spotify:artist:070kGpqtESdDsLb3gdMIyx,163066,1328,All Over The Road
spotify:track:5E4CJfa6yZNGSKVFSUgaBt,Redneck Crazy,spotify:album:1xQUjeEsRKo7zLiOPAgTlD,Tyler Farr,spotify:artist:3vHV92ecrylnUHDM4d2MtC,188146,1328,Whiskey in My Water
spotify:track:3yMVUGqVK5iTTkA8kGChH2,Moonshine in the Trunk,spotify:album:5jz1XHH4z5CegCDlAe9ujP,Brad Paisley,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,220146,1328,Crushin' It
spotify:track:4whYDpJ5XVQpmvecbEHP5Q,Where It's At,spotify:album:4ZSQEnZOGWEW3XQOAzt477,Dustin Lynch,spotify:artist:1dID9zgn0OV0Y8ud7Mh2tS,204186,1328,Where It's At
spotify:track:39FwE8edwuyiaa4PrGBkP7,Based on a True Story...,spotify:album:6MzrSTAQdDR92tHLLAhYp0,Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,288760,1328,Boys 'Round Here (feat. Pistol Annies & Friends)
spotify:track:4Fpq4QkR06QRDkujBUk0JY,Love Is Everything,spotify:album:2tJoaDnwr0xWHD4OriSNtB,George Strait,spotify:artist:5vngPClqofybhPERIqQMYd,272266,1328,I Got A Car
spotify:track:14UE0L5fL5TL0ohEiAv56X,Moonshine in the Trunk,spotify:album:5jz1XHH4z5CegCDlAe9ujP,Brad Paisley,spotify:artist:13YmWQJFwgZrd4bf5IjMY4,234840,1328,Perfect Storm
spotify:track:66rVt7PbwyKlu6CK6rxyAi,Eric Paslay,spotify:album:79RwxrHw6uKVimeEGyM00W,Eric Paslay,spotify:artist:4TONBKcqVR1LmPdfJxvkMU,167213,1328,Friday Night
spotify:track:2j79NtwxoWDmkiH4MGwdLq,A.M.,spotify:album:3cyLH6iUGPjEsZIUFnJfd3,Chris Young,spotify:artist:4BYxqVkZyFjtik7crYLg5Q,217413,1328,Lonely Eyes
spotify:track:5r00wpsojd4mBYaQFDvni7,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,259079,1328,Roller Coaster
spotify:track:69DR48pXzSabFUfQfDDJDb,It Goes Like This,spotify:album:2ZHYOFW5giX6a4n5eqTnUB,Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8,225066,1328,Make Me Wanna
spotify:track:0vFMQi8ZnOM2y8cuReZTZ2,Blown Away,spotify:album:7atJn49QvtOLiFxhQd2hp9,Carrie Underwood,spotify:artist:4xFUf1FHVy696Q1JQZMTRj,240133,1328,Blown Away
spotify:track:0r8iDf65NHgFgZOGLwj5r8,Dierks Bentley,spotify:album:2yeODPn8igz9qQiitOZRyJ,Dierks Bentley,spotify:artist:7x8nK0m0cP2ksQf0mjWdPS,260826,1328,What Was I Thinkin'
spotify:track:03fT3OHB9KyMtGMt2zwqCT,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,226866,1328,Play It Again
spotify:track:5rX6C5QVvvZB7XckETNych,Rock N Roll Jesus,spotify:album:2xChdOg0PvxzHzE1BooUpI,Kid Rock,spotify:artist:7dOBabd5O4CvKrg4iriHTM,297586,1328,All Summer Long
spotify:track:3M31S6f0z8S3nkFh3eS06W,High Noon,spotify:album:0uQnXXbHhO6BQ1vFcwMwT8,Jerrod Niemann,spotify:artist:0RKP52f5PNDCRZ9Luq2Sr7,224813,1328,Drink to That All Night
spotify:track:5yIiXdLRE85OBiQmCaUenq,Based on a True Story...,spotify:album:6MzrSTAQdDR92tHLLAhYp0,Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,215720,1328,Sure Be Cool If You Did
spotify:track:05ZACkzW8YbRq3eFgIfSNB,Chief,spotify:album:5dtw6CoMhbrSj01YUvdQOF,Eric Church,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,263386,1328,Springsteen
spotify:track:3MykNWa65IP2VN1Qa6B9yK,The Outsiders,spotify:album:7Ad3sRoSJmRcjtd5Ce27Oj,Eric Church,spotify:artist:2IvkS5MXK0vPGnwyJsrEyV,252493,1328,Give Me Back My Hometown
spotify:track:1PoGWZbJPGmViVi7CYbDUK,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,202626,1328,Drink A Beer
spotify:track:1PoGWZbJPGmViVi7CYbDUK,Crash My Party,spotify:album:5M8gr5RV2eR6UkztC69ogB,Luke Bryan,spotify:artist:0BvkDsjIUla7X0k6CSWh1I,202626,1328,Drink A Beer
spotify:track:0ABHhxQTaluB94ohp2RLSr,See You Tonight,spotify:album:4WzDgE5rtzgdklKFoDvUcw,Scotty McCreery,spotify:artist:6ZV6lGY0prbqpTD0Md8i29,198226,1328,Feelin’ It
spotify:track:5zGqTc1WQUe8XqqdnrpKTV,It's America,spotify:album:1bWrDfZLiqzpac2iNiFAJH,Rodney Atkins,spotify:artist:2qgvmDsc4jrqbAbjq1HGM2,207040,1328,Farmer's Daughter
spotify:track:6olKv2HP3XgBpvVxAswowe,747,spotify:album:1JHNRou038CfCC0RZztDz8,Lady Antebellum,spotify:artist:32WkQRZEVKSzVAAYqukAEA,198266,1328,Bartender
spotify:track:1M2l9ReoabUnvl6Y8jLUe7,You Get What You Give,spotify:album:0AXoQGOZDaYSaOo0qCTiCr,Zac Brown Band,spotify:artist:6yJCxee7QumYr820xdIsjo,273893,1328,Colder Weather
spotify:track:215FCyLSBcXeX0NASXEjyn,My Kinda Party,spotify:album:6gYk1JlSSmlUZGs1Lef1BI,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,284960,1328,My Kinda Party
spotify:track:5BNgkhr9nadjc1cJGpeJAs,Eric Paslay,spotify:album:79RwxrHw6uKVimeEGyM00W,Eric Paslay,spotify:artist:4TONBKcqVR1LmPdfJxvkMU,224960,1328,Song About A Girl
spotify:track:68Pux358EOhXmQqln37bj4,Loaded: The Best Of Blake Shelton,spotify:album:7qyfoJ9YCVfBnePdxBFbhx,Blake Shelton,spotify:artist:1UTPBmNbXNTittyMJrNkvw,229533,1328,God Gave Me You
spotify:track:3LbvNFkqDTrE1liGMmZBDL,Sundown Heaven Town,spotify:album:39ZUc3Efz2TH8RbPeDTMOB,Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd,235386,1328,Shotgun Rider
spotify:track:0h3DPHckCUqcWswjVMvdE9,Night Train,spotify:album:2uXHwdc2aTcUP2EhXKhPRu,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,193186,1328,The Only Way I Know (with Luke Bryan and Eric Church)
spotify:track:5ytc87gcx6dZ4nWRNykinV,Night Train,spotify:album:2uXHwdc2aTcUP2EhXKhPRu,Jason Aldean,spotify:artist:3FfvYsEGaIb52QPXhg4DcH,232306,1328,Night Train
spotify:track:1nVLAEzhBXMJLR5zAl90Nl,Life At Best,spotify:album:7DYy5TiODoqnZbZ2o6KcmV,Eli Young Band,spotify:artist:6eKWqnckwdIlSnjaYgIyxv,200706,1328,Crazy Girl
spotify:track:6enPOmd3vSFpI4jjms8kXN,How Country Feels,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,Randy Houser,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,193773,1328,Runnin' Outta Moonlight
spotify:track:6aUhfNWYnMThF3TGtuYUUu,How Country Feels,spotify:album:4BVzcXLDJ8pRtJttQiU3G6,Randy Houser,spotify:artist:56x8mYvS3cyDGAi8N2FxbB,185906,1328,How Country Feels
spotify:track:33LSgUa20mKNgeut1XwP2E,Off The Beaten Path,spotify:album:7uCnHbfLZEdH1733LZ2i2F,Justin Moore,spotify:artist:30e8DmahrEamvLbFRPdWmk,203120,1328,Lettin' The Night Roll
spotify:track:2yWtLaPCOUDyi7f1lOXCn5,Barefoot Blue Jean Night,spotify:album:4GeJssW5iLOSLOIXhLfOUJ,Jake Owen,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,209586,1328,Anywhere With You
spotify:track:5NUvj4WX2tAQGxOF4CWJ7I,Real Life,spotify:album:6QMGlRWaj2nZ43cyeub97z,Jake Owen,spotify:artist:1n2pb9Tsfe4SwAjmUac6YT,169826,1328,Real Life
spotify:track:27PmvZoffODNFW2p7ehZTQ,Don't Mind,spotify:album:0l28Q1FFEA0mtpEdEQw1r3,Kent Jones,spotify:artist:3jHBxvZ9gbBkZ17wKUqVsO,198236,1406,Don't Mind
spotify:track:7JYsArznYOjX2jsrT3UEnL,Herstory,spotify:album:23Fvpx2T1drg9lJ4WC0fXl,Young M.A,spotify:artist:7LvoDJUNGnOrPdGRzVtOJ9,234649,1406,OOOUUU
spotify:track:5VnpYqIzm02X9gOhVElQo3,Cozy Tapes: Vol. 1 Friends -,spotify:album:3RaACfwYTY9uiDy3VSWLLc,A$AP Mob,spotify:artist:7yO4IdJjCEPz7YgZMe25iS,230920,1406,Telephone Calls
spotify:track:6GnhWMhgJb7uyiiPEiEkDA,GO:OD AM,spotify:album:2Tyx5dLhHYkx6zeAdVaTzN,Mac Miller,spotify:artist:4LLpKhyESsyAXpc4laK94U,208080,1406,Weekend (feat. Miguel)
spotify:track:5se6K8sonaVJGu1mjj6ItC,Paradise,spotify:album:1Fe7K53gzvAhyEIctLBJJa,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,148133,1406,Paradise
spotify:track:0BU7nIcCZxYSE0hYcc5oZz,Lil Big Pac,spotify:album:1Pz7lBRN2k5tLMGoZUJVea,Kodak Black,spotify:artist:46SHBwWsqBkxI7EeeBEQG7,196336,1406,Too Many Years
spotify:track:7BKUWh5sdtdS17crohRe4L,Everybody,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,331266,1406,Black SpiderMan
spotify:track:55OdqrG8WLmsYyY1jijD9b,JEFFERY,spotify:album:7EpUpNUkkEGnaCvkcn1j4H,Young Thug,spotify:artist:50co4Is1HCEo8bhOyUWKpn,236293,1406,Wyclef Jean
spotify:track:2c8sgbZoEanC3QyFNZxUcA,Bobby Tarantino,spotify:album:0WMr3ulx5Mzi1B3C8LsHVA,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,218946,1406,Flexicution
spotify:track:1hWYT0w2R0J19rlVkiez7X,Food & Liquor II: The Great American Rap Album Pt. 1,spotify:album:5rCCCernTo6IwFwEZM4H53,Lupe Fiasco,spotify:artist:01QTIT5P1pFP3QnnFSdsJf,250320,1406,Battle Scars
spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,The Eminem Show,spotify:album:1ftvBBcu7jYIvXyt3JWB8S,Eminem,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,297893,1406,'Till I Collapse
spotify:track:0v9Wz8o0BT8DU38R4ddjeH,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB,Chance The Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,304606,1406,No Problem (feat. Lil Wayne & 2 Chainz)
spotify:track:7nD9nN3jord9wWcfW3Gkcm,7/27,spotify:album:0pF0oyuPNdOObniB1Ng0kW,Fifth Harmony,spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,210573,1406,All In My Head (Flex)
spotify:track:5i66xrvSh1MjjyDd6zcwgj,Good Girl Gone Bad,spotify:album:1YhbfKnjrFgnYyWz6cn9mN,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,275986,1406,Umbrella
spotify:track:2QbFClFyhMMtiurUjuQlAe,Red Pill Blues,spotify:album:1Jmq5HEJeA9kNi2SgQul4U,Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,214265,1406,Don't Wanna Know (feat. Kendrick Lamar)
spotify:track:62vpWI1CHwFy7tMIcSStl8,2014 Forest Hills Drive,spotify:album:7viNUmZZ8ztn2UB4XB3jIL,J. Cole,spotify:artist:6l3HvQ5sa6mXTsMTB19rO5,292986,1406,No Role Modelz
spotify:track:6XkuklKiHYVTlVvWlTgQYP,Man On The Moon II: The Legend Of Mr. Rager,spotify:album:08eM9GRdr5BCCHNqS3Wwud,Kid Cudi,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,192253,1406,Erase Me - Main
spotify:track:0uMUvbkTdjBNZ5UuHZ5PIj,because the internet,spotify:album:63McpWDS7P0dF06fqXQMCZ,Childish Gambino,spotify:artist:73sIBHcqh3Z3NyqHKZ7FOL,180675,1406,IV. sweatpants
spotify:track:0jx8zY5JQsS4YEQcfkoc5C,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB,Chance The Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,206240,1406,Angels (feat. Saba)
spotify:track:0yQw3d0iQDjMrxaVHFv77J,Strange Clouds,spotify:album:7qqCw47pAWFzhwTpVRd0zE,B.o.B,spotify:artist:5ndkK3dpZLKtBklKjxNQwT,226293,1406,Strange Clouds (feat. Lil Wayne) - feat. Lil Wayne
spotify:track:6R0GRYk2vs2XuBVemYK5YZ,Ultimate,spotify:album:5r0LVuUjx659ddoV15P5MI,Denzel Curry,spotify:artist:6fxyWrfmjcbj5d12gXeiNV,189974,1406,Ultimate
spotify:track:60xaS8mYBKUW4VQQ666N0T,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB,Chance The Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,141542,1406,All Night (feat. Knox Fortune)
spotify:track:6gBFPUFcJLzWGx4lenP6h2,Birds In The Trap Sing McKnight,spotify:album:42WVQWuf1teDysXiOupIZt,Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,243836,1406,goosebumps
spotify:track:31Q9ZTF9x81BDonlObCbvP,Relapse: Refill,spotify:album:6fwBNnSZc84IyW1mE8ZLsA,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,357706,1406,Forever
spotify:track:7KOlJ92bu51cltsD9KU5I7,Culture,spotify:album:2AvupjUeMnSffKEV05x222,Migos,spotify:artist:6oMuImdp5ZcFhWP0ESe6mG,242407,1406,T-Shirt
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,DAMN.,spotify:album:4eLPsYPBmXABThSJ821sqY,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,177000,1406,HUMBLE.
spotify:track:6m9qPYXmhge2QhBLfFKnVF,Coloring Book,spotify:album:71QyofYesSsRMwFOTafnhB,Chance The Rapper,spotify:artist:1anyVhU62p31KFi8MEzkbf,257775,1406,Same Drugs
spotify:track:4Kz4RdRCceaA9VgTqBhBfa,Take Care,spotify:album:6X1x82kppWZmDzlXXK3y3q,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,181573,1406,The Motto
spotify:track:6m59VvDUi0UQsB2eZ9wVbH,Poison,spotify:album:6H5mxGUWguDjtQ4Uzd8veD,Bell Biv DeVoe,spotify:artist:2zFZiWQJFFshzojycnXoTL,261853,1406,Poison
spotify:track:0Xh6R6XLoTDRBYriQRgkHj,One Love,spotify:album:4uZaHeEPBWpLilXGg5sJs1,David Guetta,spotify:artist:1Cs0zKBU1kc0i8ypK3B9ai,210853,1406,Memories (feat. Kid Cudi) - feat. Kid Cudi
spotify:track:7floNISpH8VF4z4459Qo18,Look At Me!,spotify:album:3cyyJALrHc8LawnQNFYRWL,XXXTENTACION,spotify:artist:15UsOTVnJzReFVN1VCnxy4,126345,1406,Look At Me!
spotify:track:0SGkqnVQo9KPytSri1H6cF,I Decided.,spotify:album:0XAIjjN5qxViVS0Y5fYkar,Big Sean,spotify:artist:0c173mlxpT3dSFRgMO8XPh,222360,1406,Bounce Back
spotify:track:7GX5flRQZVHRAGd6B4TmDO,Luv Is Rage 2,spotify:album:733e1ZfktLSwj96X5rsMeE,Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,182706,1406,XO TOUR Llif3
spotify:track:7Ezwtgfw7khBrpvaNPtMoT,Plata O Plomo,spotify:album:1hyd7RYmR54Elg3MhZzXJW,Fat Joe,spotify:artist:3ScY9CQxNLQei8Umvpx5g6,191900,1406,All The Way Up
spotify:track:1xznGGDReH1oQq0xzbwXa3,Views,spotify:album:3hARKC8cinq3mZLLAEaBh9,Drake,spotify:artist:3TVXtAsR1Inumwj472S9r4,173986,1406,One Dance
spotify:track:5tz69p7tJuGPeMGwNTxYuV,Everybody,spotify:album:1HiN2YXZcc3EjmVZ4WjfBk,Logic,spotify:artist:4xRYI6VqpkE3UwrDrAZL8L,250173,1406,1-800-273-8255
spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"good kid, m.A.A.d city",spotify:album:6PBZN8cbwkqm1ERj2BGXJ1,Kendrick Lamar,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,386906,1406,Money Trees
spotify:track:5uDASfU19gDxSjW8cnCaBp,Chill Bill,spotify:album:5qBu7Ab6alstSCAzxTJMb1,Rob $tone,spotify:artist:2hWs22BmQkK4czFtDLnar2,177184,1406,Chill Bill
spotify:track:4KW1lqgSr8TKrvBII0Brf8,The Life Of Pablo,spotify:album:7gsWAHLeT0w7es6FofOXk1,Kanye West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,135920,1406,Father Stretch My Hands Pt. 1
